technology,dst_region,region,agent,sector,type,year,capacity
indr_tec,BajaCalif,BajaCalif,A1,industry,retrofit,2030,13.283
indr_tec,BajaCalif,BajaCalif,A1,industry,retrofit,2030,19968.8639
indr_tec2,BajaCalif,BajaCalif,A1,industry,retrofit,2030,6.6415
indr_tec2,BajaCalif,BajaCalif,A1,industry,retrofit,2030,14984.4319
indr_tec,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2030,3.4106
indr_tec2,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2030,1.7053
indr_tec,Peninsular,Peninsular,A1,industry,retrofit,2030,10.8129
indr_tec2,Peninsular,Peninsular,A1,industry,retrofit,2030,5.4065
indr_tec,Central,Central,A2,industry,retrofit,2030,19989.5505
indr_tec2,Central,Central,A2,industry,retrofit,2030,19994.7753
indr_tec,Eastern,Eastern,A2,industry,retrofit,2030,81.3392
indr_tec,Eastern,Eastern,A2,industry,retrofit,2030,19918.6608
indr_tec2,Eastern,Eastern,A2,industry,retrofit,2030,40.6696
indr_tec2,Eastern,Eastern,A2,industry,retrofit,2030,19959.3304
indr_tec,Western,Western,A2,industry,retrofit,2030,70.9915
indr_tec2,Western,Western,A2,industry,retrofit,2030,35.4957
indr_tec,Northwest,Northwest,A2,industry,retrofit,2030,34.5934
indr_tec2,Northwest,Northwest,A2,industry,retrofit,2030,17.2967
indr_tec,North,North,A2,industry,retrofit,2030,26.7788
indr_tec2,North,North,A2,industry,retrofit,2030,13.3894
indr_tec,Northeast,Northeast,A2,industry,retrofit,2030,75.0005
indr_tec,Northeast,Northeast,A2,industry,retrofit,2030,19924.9995
indr_tec2,Northeast,Northeast,A2,industry,retrofit,2030,37.5002
indr_tec2,Northeast,Northeast,A2,industry,retrofit,2030,19962.4998
indr_tec,BajaCalif,BajaCalif,A2,industry,retrofit,2030,13.283
indr_tec,BajaCalif,BajaCalif,A2,industry,retrofit,2030,19968.8639
indr_tec2,BajaCalif,BajaCalif,A2,industry,retrofit,2030,6.6415
indr_tec2,BajaCalif,BajaCalif,A2,industry,retrofit,2030,14984.4319
indr_tec,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2030,3.4106
indr_tec2,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2030,1.7053
indr_tec,Peninsular,Peninsular,A2,industry,retrofit,2030,10.8129
indr_tec2,Peninsular,Peninsular,A2,industry,retrofit,2030,5.4065
cars_gsl,Central,Central,A1,transport,retrofit,2030,19989.5505
cars_hyd,Central,Central,A1,transport,retrofit,2030,19994.7753
cars_gsl,Eastern,Eastern,A1,transport,retrofit,2030,81.3392
cars_gsl,Eastern,Eastern,A1,transport,retrofit,2030,19918.6608
cars_hyd,Eastern,Eastern,A1,transport,retrofit,2030,40.6696
cars_hyd,Eastern,Eastern,A1,transport,retrofit,2030,19959.3304
cars_gsl,Western,Western,A1,transport,retrofit,2030,70.9915
cars_hyd,Western,Western,A1,transport,retrofit,2030,35.4957
cars_gsl,Northwest,Northwest,A1,transport,retrofit,2030,34.5934
cars_hyd,Northwest,Northwest,A1,transport,retrofit,2030,17.2967
cars_gsl,North,North,A1,transport,retrofit,2030,26.7788
cars_hyd,North,North,A1,transport,retrofit,2030,13.3894
cars_gsl,Northeast,Northeast,A1,transport,retrofit,2030,75.0005
cars_gsl,Northeast,Northeast,A1,transport,retrofit,2030,19924.9995
cars_hyd,Northeast,Northeast,A1,transport,retrofit,2030,37.5002
cars_hyd,Northeast,Northeast,A1,transport,retrofit,2030,19962.4998
cars_gsl,BajaCalif,BajaCalif,A1,transport,retrofit,2030,13.283
cars_gsl,BajaCalif,BajaCalif,A1,transport,retrofit,2030,19968.8639
cars_hyd,BajaCalif,BajaCalif,A1,transport,retrofit,2030,6.6415
cars_hyd,BajaCalif,BajaCalif,A1,transport,retrofit,2030,14984.4319
cars_gsl,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2030,3.4106
cars_hyd,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2030,1.7053
cars_gsl,Peninsular,Peninsular,A1,transport,retrofit,2030,10.8129
cars_hyd,Peninsular,Peninsular,A1,transport,retrofit,2030,5.4065
cars_gsl,Central,Central,A2,transport,retrofit,2030,19989.5505
cars_hyd,Central,Central,A2,transport,retrofit,2030,19994.7753
cars_gsl,Eastern,Eastern,A2,transport,retrofit,2030,81.3392
cars_gsl,Eastern,Eastern,A2,transport,retrofit,2030,19918.6608
cars_hyd,Eastern,Eastern,A2,transport,retrofit,2030,40.6696
cars_hyd,Eastern,Eastern,A2,transport,retrofit,2030,19959.3304
cars_gsl,Western,Western,A2,transport,retrofit,2030,70.9915
cars_hyd,Western,Western,A2,transport,retrofit,2030,35.4957
cars_gsl,Northwest,Northwest,A2,transport,retrofit,2030,34.5934
cars_hyd,Northwest,Northwest,A2,transport,retrofit,2030,17.2967
cars_gsl,North,North,A2,transport,retrofit,2030,26.7788
cars_hyd,North,North,A2,transport,retrofit,2030,13.3894
cars_gsl,Northeast,Northeast,A2,transport,retrofit,2030,75.0005
cars_gsl,Northeast,Northeast,A2,transport,retrofit,2030,19924.9995
cars_hyd,Northeast,Northeast,A2,transport,retrofit,2030,37.5002
cars_hyd,Northeast,Northeast,A2,transport,retrofit,2030,19962.4998
cars_gsl,BajaCalif,BajaCalif,A2,transport,retrofit,2030,13.283
cars_gsl,BajaCalif,BajaCalif,A2,transport,retrofit,2030,19968.8639
cars_hyd,BajaCalif,BajaCalif,A2,transport,retrofit,2030,6.6415
cars_hyd,BajaCalif,BajaCalif,A2,transport,retrofit,2030,14984.4319
cars_gsl,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2030,3.4106
cars_hyd,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2030,1.7053
cars_gsl,Peninsular,Peninsular,A2,transport,retrofit,2030,10.8129
cars_hyd,Peninsular,Peninsular,A2,transport,retrofit,2030,5.4065
agr_tec,Central,Central,A1,agriculture,retrofit,2030,19989.5505
agr_tec2,Central,Central,A1,agriculture,retrofit,2030,19994.7753
agr_tec,Eastern,Eastern,A1,agriculture,retrofit,2030,9959.3304
agr_tec2,Eastern,Eastern,A1,agriculture,retrofit,2030,9979.6652
agr_tec,Western,Western,A1,agriculture,retrofit,2030,70.9915
agr_tec,Western,Western,A1,agriculture,retrofit,2030,9929.0085
agr_tec2,Western,Western,A1,agriculture,retrofit,2030,35.4957
agr_tec2,Western,Western,A1,agriculture,retrofit,2030,9964.5043
agr_tec,Northwest,Northwest,A1,agriculture,retrofit,2030,34.5934
agr_tec,Northwest,Northwest,A1,agriculture,retrofit,2030,19965.4066
agr_tec2,Northwest,Northwest,A1,agriculture,retrofit,2030,17.2967
agr_tec2,Northwest,Northwest,A1,agriculture,retrofit,2030,19982.7033
agr_tec,North,North,A1,agriculture,retrofit,2030,26.7788
agr_tec,North,North,A1,agriculture,retrofit,2030,19973.2212
agr_tec2,North,North,A1,agriculture,retrofit,2030,13.3894
agr_tec2,North,North,A1,agriculture,retrofit,2030,19986.6106
agr_tec,Northeast,Northeast,A1,agriculture,retrofit,2030,19962.4998
agr_tec2,Northeast,Northeast,A1,agriculture,retrofit,2030,19981.2499
agr_tec,BajaCalif,BajaCalif,A1,agriculture,retrofit,2030,9993.3585
agr_tec2,BajaCalif,BajaCalif,A1,agriculture,retrofit,2030,6651.4438
agr_tec,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2030,3.4106
agr_tec,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2030,12559.6691
agr_tec2,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2030,1.7053
agr_tec2,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2030,11279.8346
agr_tec,Peninsular,Peninsular,A1,agriculture,retrofit,2030,10.8129
agr_tec2,Peninsular,Peninsular,A1,agriculture,retrofit,2030,5.4065
agr_tec,Central,Central,A2,agriculture,retrofit,2030,19989.5505
agr_tec2,Central,Central,A2,agriculture,retrofit,2030,19994.7753
agr_tec,Eastern,Eastern,A2,agriculture,retrofit,2030,9959.3304
agr_tec2,Eastern,Eastern,A2,agriculture,retrofit,2030,9979.6652
agr_tec,Western,Western,A2,agriculture,retrofit,2030,70.9915
agr_tec,Western,Western,A2,agriculture,retrofit,2030,9929.0085
agr_tec2,Western,Western,A2,agriculture,retrofit,2030,35.4957
agr_tec2,Western,Western,A2,agriculture,retrofit,2030,9964.5043
agr_tec,Northwest,Northwest,A2,agriculture,retrofit,2030,34.5934
agr_tec,Northwest,Northwest,A2,agriculture,retrofit,2030,19965.4066
agr_tec2,Northwest,Northwest,A2,agriculture,retrofit,2030,17.2967
agr_tec2,Northwest,Northwest,A2,agriculture,retrofit,2030,19982.7033
agr_tec,North,North,A2,agriculture,retrofit,2030,26.7788
agr_tec,North,North,A2,agriculture,retrofit,2030,19973.2212
agr_tec2,North,North,A2,agriculture,retrofit,2030,13.3894
agr_tec2,North,North,A2,agriculture,retrofit,2030,19986.6106
agr_tec,Northeast,Northeast,A2,agriculture,retrofit,2030,19962.4998
agr_tec2,Northeast,Northeast,A2,agriculture,retrofit,2030,19981.2499
agr_tec,BajaCalif,BajaCalif,A2,agriculture,retrofit,2030,9993.3585
agr_tec2,BajaCalif,BajaCalif,A2,agriculture,retrofit,2030,6651.4438
agr_tec,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2030,3.4106
agr_tec,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2030,12559.6691
agr_tec2,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2030,1.7053
agr_tec2,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2030,11279.8346
agr_tec,Peninsular,Peninsular,A2,agriculture,retrofit,2030,10.8129
agr_tec2,Peninsular,Peninsular,A2,agriculture,retrofit,2030,5.4065
BIO,Central,Central,A1,power,agent,2030,1.1457
CC_GAS,Central,Central,A1,power,agent,2030,38.5591
CC_GAS,Western,Central,A1,power,agent,2030,50.2859
CC_GAS,Northwest,Central,A1,power,agent,2030,32.7234
CSP,Central,Central,A1,power,agent,2030,377.224
CSP,Eastern,Central,A1,power,agent,2030,54
CSP,BajaCalif,Central,A1,power,agent,2030,247.6712
HYD_LS,Central,Central,A1,power,agent,2030,9.4261
OC_GAS,Central,Central,A1,power,agent,2030,35.5654
OC_OIL,Central,Central,A1,power,agent,2030,2.3021
ON_WIND,Central,Central,A1,power,agent,2030,0.2085
PV_GND,Central,Central,A1,power,agent,2030,0.673
PV_SSG,Central,Central,A1,power,agent,2030,7.5805
BIO,Eastern,Eastern,A1,power,agent,2030,7.9944
CC_GAS,Eastern,Eastern,A1,power,agent,2030,110.9705
CC_GAS,Eastern,Eastern,A1,power,agent,2030,65.4468
CC_GAS,Northwest,Eastern,A1,power,agent,2030,16.7347
COAL,Eastern,Eastern,A1,power,agent,2030,87.6184
CSP,Central,Eastern,A1,power,agent,2030,377.224
CSP,North,Eastern,A1,power,agent,2030,377.224
CSP,BajaCalif,Eastern,A1,power,agent,2030,306.6088
HYD_LS,Eastern,Eastern,A1,power,agent,2030,494.1532
HYD_LS,Western,Eastern,A1,power,agent,2030,65.4468
HYD_LS,Northwest,Eastern,A1,power,agent,2030,47.1098
HYD_LS,BajaCalifSouth,Eastern,A1,power,agent,2030,208.5805
HYD_LS,Peninsular,Eastern,A1,power,agent,2030,65.4468
NUCL,Eastern,Eastern,A1,power,agent,2030,51.5298
OC_GAS,Eastern,Eastern,A1,power,agent,2030,37.2251
OC_OIL,Eastern,Eastern,A1,power,agent,2030,1.5033
ON_WIND,Eastern,Eastern,A1,power,agent,2030,94.8231
ON_WIND,BajaCalif,Eastern,A1,power,agent,2030,32.7234
ON_WIND,BajaCalifSouth,Eastern,A1,power,agent,2030,32.7234
PV_GND,Eastern,Eastern,A1,power,agent,2030,391.1251
PV_GND,Eastern,Eastern,A1,power,agent,2030,377.224
PV_GND,BajaCalif,Eastern,A1,power,agent,2030,65.4468
PV_GND,BajaCalifSouth,Eastern,A1,power,agent,2030,208.5805
PV_GND,Peninsular,Eastern,A1,power,agent,2030,65.4468
PV_SSG,Eastern,Eastern,A1,power,agent,2030,4.8797
PV_SSG,Eastern,Eastern,A1,power,agent,2030,54
PV_SSG,Western,Eastern,A1,power,agent,2030,65.4468
BIO,Western,Western,A1,power,agent,2030,3.6973
CC_GAS,Western,Western,A1,power,agent,2030,101.6762
CC_GAS,Western,Western,A1,power,agent,2030,65.4468
CSP,Central,Western,A1,power,agent,2030,377.224
C_H2,Northwest,Western,A1,power,agent,2030,377.224
GAS_CC_CCS,Central,Western,A1,power,agent,2030,47.1098
GAS_CC_CCS,Northeast,Western,A1,power,agent,2030,65.4468
GAS_CC_CCS,BajaCalifSouth,Western,A1,power,agent,2030,54
GEOTH,Western,Western,A1,power,agent,2030,48.7497
GEOTH,Northwest,Western,A1,power,agent,2030,306.6088
HYD_LS,Eastern,Western,A1,power,agent,2030,280.9118
HYD_LS,Western,Western,A1,power,agent,2030,88.6297
HYD_LS,Northwest,Western,A1,power,agent,2030,47.1098
HYD_LS,BajaCalif,Western,A1,power,agent,2030,65.4468
HYD_LS,Peninsular,Western,A1,power,agent,2030,65.4468
OC_GAS,Western,Western,A1,power,agent,2030,21.7942
OC_OIL,Western,Western,A1,power,agent,2030,2.2274
ON_WIND,Western,Western,A1,power,agent,2030,20.9267
PV_GND,Western,Western,A1,power,agent,2030,71.5088
PV_SSG,Western,Western,A1,power,agent,2030,24.3495
CC_GAS,Northwest,Northwest,A1,power,agent,2030,137.8029
CSP,Central,Northwest,A1,power,agent,2030,377.224
CSP,BajaCalif,Northwest,A1,power,agent,2030,306.6088
GAS_CC_CCS,Eastern,Northwest,A1,power,agent,2030,377.224
GAS_CC_CCS,BajaCalif,Northwest,A1,power,agent,2030,377.224
GEOTH,Northwest,Northwest,A1,power,agent,2030,306.6088
HYD_LS,Northwest,Northwest,A1,power,agent,2030,19.3631
OC_GAS,Eastern,Northwest,A1,power,agent,2030,208.5805
OC_GAS,Western,Northwest,A1,power,agent,2030,65.4468
OC_GAS,North,Northwest,A1,power,agent,2030,54
OC_GAS,BajaCalif,Northwest,A1,power,agent,2030,377.224
OC_GAS,BajaCalifSouth,Northwest,A1,power,agent,2030,377.224
OC_OIL,Northwest,Northwest,A1,power,agent,2030,1.4853
ON_WIND,Northwest,Northwest,A1,power,agent,2030,0.0631
PV_GND,Northwest,Northwest,A1,power,agent,2030,37.7057
PV_SSG,Northwest,Northwest,A1,power,agent,2030,4.6483
BIO,North,North,A1,power,agent,2030,0.3579
CC_GAS,North,North,A1,power,agent,2030,115.4807
COAL,North,North,A1,power,agent,2030,2.0498
CSP,Western,North,A1,power,agent,2030,65.4468
CSP,Northwest,North,A1,power,agent,2030,377.224
CSP,Peninsular,North,A1,power,agent,2030,65.4468
C_H2,North,North,A1,power,agent,2030,377.224
C_H2,Northeast,North,A1,power,agent,2030,65.4468
GAS_CC_CCS,Western,North,A1,power,agent,2030,65.4468
GAS_CC_CCS,Northeast,North,A1,power,agent,2030,65.4468
GEOTH,Northeast,North,A1,power,agent,2030,53.9941
HYD_LS,North,North,A1,power,agent,2030,0.6222
OC_GAS,North,North,A1,power,agent,2030,4.8591
OC_OIL,North,North,A1,power,agent,2030,1.3608
PV_GND,North,North,A1,power,agent,2030,23.7107
PV_SSG,North,North,A1,power,agent,2030,5.7264
BIO,Northeast,Northeast,A1,power,agent,2030,1.5289
CC_GAS,Northeast,Northeast,A1,power,agent,2030,333.1479
CC_GAS,Northeast,Northeast,A1,power,agent,2030,208.5805
COAL,Northeast,Northeast,A1,power,agent,2030,44.1504
CSP,Eastern,Northeast,A1,power,agent,2030,54
CSP,Western,Northeast,A1,power,agent,2030,65.4468
CSP,Western,Northeast,A1,power,agent,2030,65.4468
CSP,Northeast,Northeast,A1,power,agent,2030,47.1098
GAS_CC_CCS,BajaCalif,Northeast,A1,power,agent,2030,377.224
GAS_CC_CCS,BajaCalifSouth,Northeast,A1,power,agent,2030,54
GAS_CC_CCS,Peninsular,Northeast,A1,power,agent,2030,65.4468
GEOTH,Eastern,Northeast,A1,power,agent,2030,229.0815
GEOTH,Northeast,Northeast,A1,power,agent,2030,65.4468
HYD_LS,Western,Northeast,A1,power,agent,2030,65.4468
HYD_LS,Northeast,Northeast,A1,power,agent,2030,2.0814
OC_GAS,Northeast,Northeast,A1,power,agent,2030,45.894
OC_OIL,Northeast,Northeast,A1,power,agent,2030,1.5418
ON_WIND,Northeast,Northeast,A1,power,agent,2030,75.9765
PV_GND,Northeast,Northeast,A1,power,agent,2030,26.5451
PV_SSG,Northeast,Northeast,A1,power,agent,2030,10.4771
CC_GAS,BajaCalif,BajaCalif,A1,power,agent,2030,83.5713
OC_GAS,Eastern,BajaCalif,A1,power,agent,2030,208.5805
OC_GAS,BajaCalif,BajaCalif,A1,power,agent,2030,8.4066
OC_GAS,BajaCalif,BajaCalif,A1,power,agent,2030,377.224
OC_GAS,BajaCalifSouth,BajaCalif,A1,power,agent,2030,377.224
OC_OIL,BajaCalif,BajaCalif,A1,power,agent,2030,0.4046
OFF_WIND,Eastern,BajaCalif,A1,power,agent,2030,377.224
OFF_WIND,Western,BajaCalif,A1,power,agent,2030,65.4468
OFF_WIND,BajaCalif,BajaCalif,A1,power,agent,2030,377.224
OFF_WIND,Peninsular,BajaCalif,A1,power,agent,2030,65.4468
ON_WIND,Central,BajaCalif,A1,power,agent,2030,377.224
ON_WIND,Eastern,BajaCalif,A1,power,agent,2030,377.224
ON_WIND,Northwest,BajaCalif,A1,power,agent,2030,306.6088
ON_WIND,Northeast,BajaCalif,A1,power,agent,2030,65.4468
ON_WIND,BajaCalif,BajaCalif,A1,power,agent,2030,6.1811
PV_GND,BajaCalif,BajaCalif,A1,power,agent,2030,0.0328
PV_SSG,BajaCalif,BajaCalif,A1,power,agent,2030,2.1129
GEOTH,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2030,0.3154
OC_GAS,North,BajaCalifSouth,A1,power,agent,2030,54
OC_GAS,Northeast,BajaCalifSouth,A1,power,agent,2030,65.4468
OC_GAS,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2030,1.4507
OC_OIL,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2030,17.7803
OFF_WIND,Eastern,BajaCalifSouth,A1,power,agent,2030,377.224
OFF_WIND,Northwest,BajaCalifSouth,A1,power,agent,2030,65.4468
OFF_WIND,Northwest,BajaCalifSouth,A1,power,agent,2030,65.4468
OFF_WIND,North,BajaCalifSouth,A1,power,agent,2030,208.5805
OFF_WIND,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2030,54
OFF_WIND,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2030,54
OFF_WIND,Peninsular,BajaCalifSouth,A1,power,agent,2030,65.4468
ON_WIND,Eastern,BajaCalifSouth,A1,power,agent,2030,377.224
ON_WIND,Northwest,BajaCalifSouth,A1,power,agent,2030,306.6088
ON_WIND,North,BajaCalifSouth,A1,power,agent,2030,61.9167
ON_WIND,Northeast,BajaCalifSouth,A1,power,agent,2030,64.3749
ON_WIND,Northeast,BajaCalifSouth,A1,power,agent,2030,64.3749
PV_GND,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2030,1.7651
PV_SSG,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2030,0.536
BIO,Peninsular,Peninsular,A1,power,agent,2030,1.0691
CC_GAS,BajaCalif,Peninsular,A1,power,agent,2030,377.224
CC_GAS,Peninsular,Peninsular,A1,power,agent,2030,61.4359
CC_OIL,Peninsular,Peninsular,A1,power,agent,2030,2.3135
OC_GAS,Peninsular,Peninsular,A1,power,agent,2030,1.5746
OC_OIL,Peninsular,Peninsular,A1,power,agent,2030,1.4106
ON_WIND,BajaCalif,Peninsular,A1,power,agent,2030,27.4948
ON_WIND,Peninsular,Peninsular,A1,power,agent,2030,83.6361
PV_GND,Central,Peninsular,A1,power,agent,2030,377.224
PV_GND,Western,Peninsular,A1,power,agent,2030,65.4468
PV_GND,BajaCalifSouth,Peninsular,A1,power,agent,2030,208.5805
PV_GND,Peninsular,Peninsular,A1,power,agent,2030,67.1567
PV_GND,Peninsular,Peninsular,A1,power,agent,2030,65.4468
PV_SSG,Northwest,Peninsular,A1,power,agent,2030,291.9879
PV_SSG,Peninsular,Peninsular,A1,power,agent,2030,4.2431
BIO,Central,Central,A2,power,agent,2030,1.1457
CC_GAS,Central,Central,A2,power,agent,2030,38.5591
CC_GAS,North,Central,A2,power,agent,2030,32.7234
CC_GAS,Peninsular,Central,A2,power,agent,2030,65.4468
CSP,Western,Central,A2,power,agent,2030,65.4468
CSP,Northeast,Central,A2,power,agent,2030,47.1098
CSP,BajaCalif,Central,A2,power,agent,2030,306.6088
CSP,BajaCalifSouth,Central,A2,power,agent,2030,65.4468
CSP,Peninsular,Central,A2,power,agent,2030,65.4468
HYD_LS,Central,Central,A2,power,agent,2030,9.4261
OC_GAS,Central,Central,A2,power,agent,2030,35.5654
OC_OIL,Central,Central,A2,power,agent,2030,2.3021
ON_WIND,Central,Central,A2,power,agent,2030,0.2085
PV_GND,Central,Central,A2,power,agent,2030,0.673
PV_SSG,Central,Central,A2,power,agent,2030,7.5805
BIO,Eastern,Eastern,A2,power,agent,2030,7.9944
CC_GAS,Central,Eastern,A2,power,agent,2030,306.6088
CC_GAS,Eastern,Eastern,A2,power,agent,2030,110.9705
CC_GAS,Western,Eastern,A2,power,agent,2030,65.4468
COAL,Eastern,Eastern,A2,power,agent,2030,87.6184
CSP,Northeast,Eastern,A2,power,agent,2030,47.1098
HYD_LS,Central,Eastern,A2,power,agent,2030,377.224
HYD_LS,Eastern,Eastern,A2,power,agent,2030,116.9292
HYD_LS,BajaCalifSouth,Eastern,A2,power,agent,2030,208.5805
NUCL,Eastern,Eastern,A2,power,agent,2030,51.5298
OC_GAS,Eastern,Eastern,A2,power,agent,2030,37.2251
OC_OIL,Eastern,Eastern,A2,power,agent,2030,1.5033
ON_WIND,Eastern,Eastern,A2,power,agent,2030,94.8231
ON_WIND,BajaCalif,Eastern,A2,power,agent,2030,32.7234
PV_GND,Central,Eastern,A2,power,agent,2030,377.224
PV_GND,Eastern,Eastern,A2,power,agent,2030,13.9011
PV_GND,Western,Eastern,A2,power,agent,2030,65.4468
PV_GND,North,Eastern,A2,power,agent,2030,377.224
PV_GND,Northeast,Eastern,A2,power,agent,2030,65.4468
PV_SSG,Eastern,Eastern,A2,power,agent,2030,4.8797
PV_SSG,BajaCalif,Eastern,A2,power,agent,2030,306.6088
BIO,Western,Western,A2,power,agent,2030,3.6973
CC_GAS,Western,Western,A2,power,agent,2030,101.6762
CC_GAS,BajaCalifSouth,Western,A2,power,agent,2030,377.224
CSP,Northeast,Western,A2,power,agent,2030,47.1098
CSP,Peninsular,Western,A2,power,agent,2030,16.7478
C_H2,Western,Western,A2,power,agent,2030,208.5805
C_H2,Northeast,Western,A2,power,agent,2030,65.4468
C_H2,BajaCalif,Western,A2,power,agent,2030,47.1098
GAS_CC_CCS,Western,Western,A2,power,agent,2030,65.4468
GAS_CC_CCS,North,Western,A2,power,agent,2030,208.5805
GEOTH,Western,Western,A2,power,agent,2030,1.6399
HYD_LS,Western,Western,A2,power,agent,2030,154.0766
OC_GAS,Western,Western,A2,power,agent,2030,21.7942
OC_OIL,Western,Western,A2,power,agent,2030,2.2274
ON_WIND,Western,Western,A2,power,agent,2030,20.9267
PV_GND,Western,Western,A2,power,agent,2030,71.5088
PV_SSG,Western,Western,A2,power,agent,2030,24.3495
CC_GAS,Northwest,Northwest,A2,power,agent,2030,137.8029
C_H2,Central,Northwest,A2,power,agent,2030,32.7234
C_H2,Northwest,Northwest,A2,power,agent,2030,71.695
GAS_CC_CCS,Central,Northwest,A2,power,agent,2030,47.1098
GAS_CC_CCS,Peninsular,Northwest,A2,power,agent,2030,65.4468
GEOTH,North,Northwest,A2,power,agent,2030,65.4468
HYD_LS,Northwest,Northwest,A2,power,agent,2030,19.3631
OC_OIL,Northwest,Northwest,A2,power,agent,2030,1.4853
ON_WIND,Northwest,Northwest,A2,power,agent,2030,0.0631
PV_GND,Northwest,Northwest,A2,power,agent,2030,37.7057
PV_SSG,Northwest,Northwest,A2,power,agent,2030,4.6483
BIO,North,North,A2,power,agent,2030,0.3579
CC_GAS,North,North,A2,power,agent,2030,115.4807
COAL,North,North,A2,power,agent,2030,2.0498
CSP,BajaCalif,North,A2,power,agent,2030,306.6088
CSP,BajaCalifSouth,North,A2,power,agent,2030,65.4468
C_H2,Eastern,North,A2,power,agent,2030,32.7234
C_H2,BajaCalifSouth,North,A2,power,agent,2030,377.224
GAS_CC_CCS,BajaCalifSouth,North,A2,power,agent,2030,54
GAS_CC_CCS,Peninsular,North,A2,power,agent,2030,65.4468
GEOTH,Central,North,A2,power,agent,2030,377.224
GEOTH,Eastern,North,A2,power,agent,2030,377.224
GEOTH,Western,North,A2,power,agent,2030,47.1098
HYD_LS,Eastern,North,A2,power,agent,2030,377.224
HYD_LS,Northwest,North,A2,power,agent,2030,47.1098
HYD_LS,North,North,A2,power,agent,2030,0.6222
HYD_LS,BajaCalifSouth,North,A2,power,agent,2030,208.5805
HYD_LS,BajaCalifSouth,North,A2,power,agent,2030,208.5805
OC_GAS,North,North,A2,power,agent,2030,4.8591
OC_OIL,North,North,A2,power,agent,2030,1.3608
PV_GND,North,North,A2,power,agent,2030,23.7107
PV_SSG,North,North,A2,power,agent,2030,5.7264
BIO,Northeast,Northeast,A2,power,agent,2030,1.5289
CC_GAS,North,Northeast,A2,power,agent,2030,3.7811
CC_GAS,Northeast,Northeast,A2,power,agent,2030,333.1479
CC_GAS,Peninsular,Northeast,A2,power,agent,2030,65.4468
COAL,Northeast,Northeast,A2,power,agent,2030,44.1504
GAS_CC_CCS,Western,Northeast,A2,power,agent,2030,65.4468
GEOTH,North,Northeast,A2,power,agent,2030,25.2601
HYD_LS,Northeast,Northeast,A2,power,agent,2030,2.0814
HYD_LS,Northeast,Northeast,A2,power,agent,2030,65.4468
HYD_LS,BajaCalif,Northeast,A2,power,agent,2030,65.4468
OC_GAS,Northeast,Northeast,A2,power,agent,2030,45.894
OC_OIL,Northeast,Northeast,A2,power,agent,2030,1.5418
ON_WIND,Northeast,Northeast,A2,power,agent,2030,75.9765
PV_GND,Northeast,Northeast,A2,power,agent,2030,26.5451
PV_SSG,Northeast,Northeast,A2,power,agent,2030,10.4771
CC_GAS,BajaCalif,BajaCalif,A2,power,agent,2030,83.5713
C_H2,Central,BajaCalif,A2,power,agent,2030,32.7234
C_H2,Eastern,BajaCalif,A2,power,agent,2030,32.7234
C_H2,Northwest,BajaCalif,A2,power,agent,2030,377.224
C_H2,Northeast,BajaCalif,A2,power,agent,2030,65.4468
C_H2,BajaCalif,BajaCalif,A2,power,agent,2030,47.1098
C_H2,Peninsular,BajaCalif,A2,power,agent,2030,65.4468
OC_GAS,Western,BajaCalif,A2,power,agent,2030,65.4468
OC_GAS,Northwest,BajaCalif,A2,power,agent,2030,377.224
OC_GAS,North,BajaCalif,A2,power,agent,2030,54
OC_GAS,BajaCalif,BajaCalif,A2,power,agent,2030,8.4066
OC_OIL,BajaCalif,BajaCalif,A2,power,agent,2030,0.4046
OFF_WIND,Eastern,BajaCalif,A2,power,agent,2030,377.224
OFF_WIND,Northeast,BajaCalif,A2,power,agent,2030,65.4468
OFF_WIND,Peninsular,BajaCalif,A2,power,agent,2030,65.4468
ON_WIND,Western,BajaCalif,A2,power,agent,2030,47.1098
ON_WIND,North,BajaCalif,A2,power,agent,2030,65.4468
ON_WIND,North,BajaCalif,A2,power,agent,2030,65.4468
ON_WIND,Northeast,BajaCalif,A2,power,agent,2030,65.4468
